site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
101,server/src/controllers/featureModulesController.ts,651,prisma.eSGMetric.findMany,ORG_IN_WHERE,NONE,"const where: any = { organizationId: getOrgId(req) }; ... prisma.eSGMetric.findMany({ where, orderBy: ... })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
102,server/src/controllers/featureModulesController.ts,656,prisma.eSGMetric.findFirst,ORG_IN_WHERE,NONE,"prisma.eSGMetric.findFirst({ where: { id: req.params.id, organizationId: getOrgId(req) } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
103,server/src/controllers/featureModulesController.ts,688,prisma.materialityAssessment.findMany,ORG_IN_WHERE,NONE,"prisma.materialityAssessment.findMany({ where: { organizationId: getOrgId(req) }, orderBy: { createdAt: 'desc' } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
104,server/src/controllers/featureModulesController.ts,712,prisma.materialityAssessment.findFirst,ORG_IN_WHERE,NONE,"prisma.materialityAssessment.findFirst({ where: { id: req.params.id, organizationId: getOrgId(req) } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
105,server/src/controllers/featureModulesController.ts,734,prisma.eSGMetric.findMany,ORG_IN_WHERE,NONE,"prisma.eSGMetric.findMany({ where: { organizationId: orgId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
106,server/src/controllers/featureModulesController.ts,735,prisma.materialityAssessment.findMany,ORG_IN_WHERE,NONE,"prisma.materialityAssessment.findMany({ where: { organizationId: orgId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
107,server/src/controllers/featureModulesController.ts,786,prisma.eSGMetric.findMany,ORG_IN_WHERE,NONE,"prisma.eSGMetric.findMany({ where: { organizationId: orgId }, orderBy: { updatedAt: 'desc' }, take: 1 })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
108,server/src/controllers/featureModulesController.ts,817,prisma.sBOMEntry.findMany,ORG_IN_WHERE,NONE,"const where: any = { organizationId: getOrgId(req) }; ... prisma.sBOMEntry.findMany({ where, orderBy: { componentName: 'asc' } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
109,server/src/controllers/featureModulesController.ts,858,prisma.sBOMRepository.findMany,ORG_IN_WHERE,NONE,"prisma.sBOMRepository.findMany({ where: { organizationId: getOrgId(req) }, orderBy: { createdAt: 'desc' } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
110,server/src/controllers/featureModulesController.ts,893,prisma.sBOMEntry.findMany,ORG_IN_WHERE,NONE,"prisma.sBOMEntry.findMany({ where: { organizationId: getOrgId(req) }, select: { license: true, licenseRisk: true } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
