site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
51,services/api.ts,665,POST /ai/bcp,CONTRACT_MATCH,NONE,"backend ai.ts:47 router.post('/bcp', ...requireAiFeature('aiBcpGenerator'), validateBody(aiBcpSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
52,services/api.ts,672,POST /ai/chat,CONTRACT_MATCH,NONE,"backend ai.ts:39 router.post('/chat', enforceLimit('maxAiRequestsPerMonth'), validateBody(aiChatSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
53,services/api.ts,953,POST /integrations/${provider}/sync,CONTRACT_MATCH,NONE,"backend integrations.ts:334 router.post('/:provider/sync', authenticate, authorize('admin','editor'), validateBody(syncProviderSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
54,services/api.ts,959,DELETE /integrations/${provider},CONTRACT_MATCH,NONE,"backend integrations.ts:343 router.delete('/:provider', authenticate, authorize('admin'), asyncHandler(integrationsController.disconnectProvider))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
55,services/api.ts,965,POST /integrations/aws/connect,CONTRACT_MATCH,NONE,"backend integrations.ts:156 router.post('/aws/connect', authenticate, authorize('admin'), validateBody(connectAWSSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
56,services/api.ts,972,POST /integrations/azure/connect,CONTRACT_MATCH,NONE,"backend integrations.ts:182 router.post('/azure/connect', authenticate, authorize('admin'), validateBody(connectAzureSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
57,services/api.ts,979,POST /integrations/${provider}/connect (api-key),CONTRACT_MATCH,NONE,"backend integrations.ts:316 router.post('/:provider/connect', validateBody(connectProviderSchema)) — accepts type discriminator",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
58,services/api.ts,986,POST /integrations/${provider}/connect (api-key-secret),CONTRACT_MATCH,NONE,"backend integrations.ts:316 router.post('/:provider/connect', validateBody(connectProviderSchema)) — accepts type discriminator",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
59,services/api.ts,993,POST /integrations/${provider}/connect (username-password),CONTRACT_MATCH,NONE,"backend integrations.ts:316 router.post('/:provider/connect', validateBody(connectProviderSchema)) — accepts type discriminator",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
60,services/api.ts,1000,POST /integrations/${provider}/connect (service-account),CONTRACT_MATCH,NONE,"backend integrations.ts:316 router.post('/:provider/connect', validateBody(connectProviderSchema)) — accepts type discriminator",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
61,services/api.ts,1007,POST /integrations/${provider}/connect (pat),CONTRACT_MATCH,NONE,"backend integrations.ts:316 router.post('/:provider/connect', validateBody(connectProviderSchema)) — accepts type discriminator",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
62,services/api.ts,1046,DELETE /team/${userId},CONTRACT_MATCH,NONE,"backend team.ts:399 router.delete('/:id', authorize('admin'))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
63,services/api.ts,1055,GET /organization,CONTRACT_MATCH,NONE,"backend organization.ts:14 router.get('/', apiLimiter, asyncHandler(organizationController.get))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
64,services/api.ts,1059,PATCH /organization,CONTRACT_MATCH,NONE,"backend organization.ts:17 router.patch('/', apiLimiter, authorize('admin'), validateBody(updateOrganizationSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
65,services/api.ts,1421,POST /2fa/verify-enable,CONTRACT_MATCH,NONE,"backend twoFactor.ts:25 router.post('/verify-enable', authenticate, validateBody(verifyAndEnableSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
66,services/api.ts,1428,POST /2fa/disable,CONTRACT_MATCH,NONE,"backend twoFactor.ts:34 router.post('/disable', authenticate, authLimiter, validateBody(disableTwoFactorSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
67,services/api.ts,1447,POST /acos/goals,CONTRACT_MATCH,NONE,"backend acos.ts:107 router.post('/goals', ...requireAcosFeature('acosGoals'), authorize('admin','editor'), validateBody(createGoalSchema))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
68,services/api.ts,1450,GET /acos/goals,CONTRACT_MATCH,NONE,"backend acos.ts:108 router.get('/goals', ...requireAcosFeature('acosGoals'), asyncHandler(acosController.getGoals))",2026-05-29T20:30:00Z,session12_subagent_13,session12,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
