site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
26,./server/src/generated/prisma/client/index.d.ts,70710,prisma.fileUpload.updateMany,JSDOC_EXAMPLE,NONE,"const fileUpload = await prisma.fileUpload.updateMany({",2026-05-29T20:30:00Z,session12_subagent_18,session12,d4cf4645df782fd9f282617dd9146ecc88fb733f7f0c9e18e0c0d7deecc91437
27,./server/src/generated/prisma/client/index.d.ts,70727,prisma.fileUpload.updateManyAndReturn,JSDOC_EXAMPLE,NONE,"const fileUpload = await prisma.fileUpload.updateManyAndReturn({",2026-05-29T20:30:00Z,session12_subagent_18,session12,d4cf4645df782fd9f282617dd9146ecc88fb733f7f0c9e18e0c0d7deecc91437
28,./server/src/generated/prisma/client/index.d.ts,70737,prisma.fileUpload.updateManyAndReturn,JSDOC_EXAMPLE,NONE,"const fileUploadWithIdOnly = await prisma.fileUpload.updateManyAndReturn({",2026-05-29T20:30:00Z,session12_subagent_18,session12,d4cf4645df782fd9f282617dd9146ecc88fb733f7f0c9e18e0c0d7deecc91437
29,./server/src/generated/prisma/client/index.d.ts,70757,prisma.fileUpload.upsert,JSDOC_EXAMPLE,NONE,"const fileUpload = await prisma.fileUpload.upsert({",2026-05-29T20:30:00Z,session12_subagent_18,session12,d4cf4645df782fd9f282617dd9146ecc88fb733f7f0c9e18e0c0d7deecc91437
30,./server/src/generated/prisma/client/index.d.ts,70779,prisma.fileUpload.count,JSDOC_EXAMPLE,NONE,"const count = await prisma.fileUpload.count({",2026-05-29T20:30:00Z,session12_subagent_18,session12,d4cf4645df782fd9f282617dd9146ecc88fb733f7f0c9e18e0c0d7deecc91437
31,./server/src/routes/acos.ts,91,const upload = multer({,LIMITS_AND_MIME_OK,NONE,"limits: { fileSize: 100 * 1024 * 1024 } + fileFilter with ACOS_ALLOWED_MIMES allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
32,./server/src/routes/acos.ts,135,upload.single('file') verify-hash,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/verify-hash', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
33,./server/src/routes/acos.ts,136,upload.single('file') sign,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/sign', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
34,./server/src/routes/acos.ts,137,upload.single('file') verify-signature,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/verify-signature', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
35,./server/src/routes/acos.ts,138,upload.single('file') timestamp,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/timestamp', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
36,./server/src/routes/acos.ts,140,upload.single('file') multi-party-attestation,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/multi-party-attestation', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
37,./server/src/routes/acos.ts,142,upload.single('file') analyze,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/:evidenceId/analyze', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
38,./server/src/routes/acos.ts,144,upload.single('file') reanalyze,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/:evidenceId/reanalyze', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
39,./server/src/routes/acos.ts,148,upload.single('file') analyze-and-anchor,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/:evidenceId/analyze-and-anchor', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
40,./server/src/routes/acos.ts,149,upload.single('file') verify-integrity,LIMITS_AND_MIME_OK,NONE,"router.post('/evidence/:evidenceId/verify-integrity', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
41,./server/src/routes/acos.ts,153,upload.single('file') ingest-regulation,LIMITS_AND_MIME_OK,NONE,"router.post('/rif/ingest-regulation', ..., upload.single('file'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
42,./server/src/routes/acos.ts,211,upload.single('audio') transcribe-audio,LIMITS_AND_MIME_OK,NONE,"router.post('/multimodal/transcribe-audio', ..., upload.single('audio'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist incl audio types",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
43,./server/src/routes/acos.ts,212,upload.single('video') analyze-video,LIMITS_AND_MIME_OK,NONE,"router.post('/multimodal/analyze-video', ..., upload.single('video'), ...) — uses upload at line 91 with fileSize 100MB + ACOS MIME allowlist incl video types",2026-05-29T20:30:00Z,session12_subagent_18,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
44,./server/src/routes/auth.ts,23,const upload = multer({,LIMITS_AND_MIME_OK,NONE,"limits: { fileSize: 2 * 1024 * 1024 } + fileFilter allowing image/jpeg, image/png, image/gif, image/webp",2026-05-29T20:30:00Z,session12_subagent_18,session12,031ecae8476a88910e9b5c08bb07f642f1d5ce718463330375c0302ba28974df
45,./server/src/routes/auth.ts,32,upload.single('avatar') profile/avatar,LIMITS_AND_MIME_OK,NONE,"router.post('/profile/avatar', authenticate, upload.single('avatar'), ...) — uses upload at line 23 with fileSize 2MB + image MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,031ecae8476a88910e9b5c08bb07f642f1d5ce718463330375c0302ba28974df
46,./server/src/routes/branding.ts,23,const upload = multer({,LIMITS_AND_MIME_OK,NONE,"limits: { fileSize: 5 * 1024 * 1024 } + fileFilter with image/png, image/jpeg, image/svg+xml, image/x-icon, image/vnd.microsoft.icon, image/webp allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,8628b1ae5fc7181f9c3415d0b4343873c154d28c44bb18b68f1a5f00b7be479c
47,./server/src/routes/branding.ts,214,upload.single('logo'),LIMITS_AND_MIME_OK,NONE,"upload.single('logo') — uses upload at line 23 with fileSize 5MB + image MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,8628b1ae5fc7181f9c3415d0b4343873c154d28c44bb18b68f1a5f00b7be479c
48,./server/src/routes/branding.ts,273,upload.single('favicon'),LIMITS_AND_MIME_OK,NONE,"upload.single('favicon') — uses upload at line 23 with fileSize 5MB + image MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,8628b1ae5fc7181f9c3415d0b4343873c154d28c44bb18b68f1a5f00b7be479c
49,./server/src/routes/contracts.ts,25,const upload = multer({,LIMITS_AND_MIME_OK,NONE,"limits: { fileSize: 25 * 1024 * 1024 } + fileFilter with CONTRACT_ALLOWED_MIMES (application/pdf, application/msword, .docx, text/plain) allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,a0c17e1c7ad5a6a49ba9fd5de0c885e69c1a97a3888131d9701ae6be77346a5f
50,./server/src/routes/contracts.ts,41,upload.single('file'),LIMITS_AND_MIME_OK,NONE,"upload.single('file') for /extract-text — uses upload at line 25 with fileSize 25MB + document MIME allowlist",2026-05-29T20:30:00Z,session12_subagent_18,session12,a0c17e1c7ad5a6a49ba9fd5de0c885e69c1a97a3888131d9701ae6be77346a5f
