site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
76,./server/src/controllers/featureModulesController.ts,1334,prisma.surveillancePlan.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId, status: 'active' }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
77,./server/src/controllers/featureModulesController.ts,1340,prisma.surveillanceIncident.findFirst,ORG_VERIFIED_PRIOR,NONE,"where: { planId: plan.id, capaId: breach.id } — plan from surveillancePlan.findMany at line 1334 scoped by organizationId: orgId; breach from breachIncident.findMany at line 1324 scoped by organizationId: orgId",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
78,./server/src/controllers/featureModulesController.ts,1373,prisma.integration.findFirst,ORG_IN_WHERE,NONE,"where: { organizationId: orgId, provider, connected: true }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
79,./server/src/controllers/featureModulesController.ts,139,prisma.dPOProfile.findUnique,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
80,./server/src/controllers/featureModulesController.ts,1407,prisma.regulationModuleData.findUnique,ORG_IN_WHERE,NONE,"where: { organizationId_module_dataType: { organizationId: orgId, module, dataType } }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
81,./server/src/controllers/featureModulesController.ts,1416,prisma.regulationModuleData.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId, module }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
82,./server/src/controllers/featureModulesController.ts,1468,prisma.metricsHistory.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId, metricType, recordedAt: { gte: since } }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
83,./server/src/controllers/featureModulesController.ts,1481,prisma.metricsHistory.findFirst,ORG_IN_WHERE,NONE,"where: { organizationId: orgId, metricType: mt }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
84,./server/src/controllers/featureModulesController.ts,161,prisma.breachIncident.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
85,./server/src/controllers/featureModulesController.ts,188,prisma.breachIncident.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
86,./server/src/controllers/featureModulesController.ts,237,prisma.breachTemplate.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
